"id_short"	"id"	"family"	"given"	"other_family_names"	"other_given_names"	"birth"	"death"	"parl_period_start"	"parl_period_end"	"party"	"party_ids"	"label"	"gender"	"role_label"	"group_label"
914	"http://ldf.fi/semparl/people/p914"	"Alanko-Kahiluoto"	"Outi"		"Satu Outi Kristiina"	1966-01-01		2007-03-21		"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Alanko-Kahiluoto, Outi (1966-)"	"Female"	"edustaja"	
117	"http://ldf.fi/semparl/people/p117"	"Alaranta"	"Juhani"		"Heikki Juhani"	1948-01-01		1983-03-26	1999-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alaranta, Juhani (1948-)"	"Male"	"edustaja"	
786	"http://ldf.fi/semparl/people/p786"	"Alatalo"	"Mikko"		"Mikko Tapio"	1951-01-01		2003-03-19	2019-04-16	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alatalo, Mikko (1951-)"	"Male"	"edustaja"	
910250	"http://ldf.fi/semparl/people/p910250"	"Alavirta"	"Toivo"	"Ahlström"	"Toivo Villiam"	1890-01-01	1940-01-01	1917-04-04	1918-05-16			"Alavirta, Toivo (1890-1940)"	"Male"	"edustaja"	
910007	"http://ldf.fi/semparl/people/p910007"	"Alenius"	"Ele"		"Ele Allan"	1925-01-01		1966-01-01	1968-12-31	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Alenius, Ele (1925-)"	"Male"	"toinen valtiovarainministeri"	"Paasion hallitus"
910007	"http://ldf.fi/semparl/people/p910007"	"Alenius"	"Ele"		"Ele Allan"	1925-01-01		1966-04-05	1977-04-30	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Alenius, Ele (1925-)"	"Male"	"edustaja"	
910007	"http://ldf.fi/semparl/people/p910007"	"Alenius"	"Ele"		"Ele Allan"	1925-01-01		1968-01-01	1970-12-31	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Alenius, Ele (1925-)"	"Male"	"toinen valtiovarainministeri"	"Koiviston hallitus"
910251	"http://ldf.fi/semparl/people/p910251"	"Alestalo"	"Anshelm"			1880-01-01	1954-01-01	1923-02-13	1939-08-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alestalo, Anshelm (1880-1954)"	"Male"	"edustaja"	
910251	"http://ldf.fi/semparl/people/p910251"	"Alestalo"	"Anshelm"			1880-01-01	1954-01-01	1945-04-06	1948-07-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alestalo, Anshelm (1880-1954)"	"Male"	"edustaja"	
910252	"http://ldf.fi/semparl/people/p910252"	"Alfthan"	"Alex"		"Karl Gustaf Alexander"	1865-01-01	1922-01-01	1922-02-16	1922-09-04	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Alfthan, Alex (1865-1922)"	"Male"	"edustaja"	
910254	"http://ldf.fi/semparl/people/p910254"	"Alhainen"	"Walfrid"		"W.I.; Walfrid Isak"	1869-01-01	1947-01-01	1917-04-04	1917-10-31	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Alhainen, Walfrid (1869-1947)"	"Male"	"edustaja"	
111	"http://ldf.fi/semparl/people/p111"	"Alho"	"Arja"		"Arja Inkeri"	1954-01-01		1983-03-26	1999-03-23	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alho, Arja (1954-)"	"Female"	"edustaja"	
111	"http://ldf.fi/semparl/people/p111"	"Alho"	"Arja"		"Arja Inkeri"	1954-01-01		1995-04-13	1997-10-08	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alho, Arja (1954-)"	"Female"	"ministeri valtioneuvoston kansliassa"	"Lipposen hallitus"
111	"http://ldf.fi/semparl/people/p111"	"Alho"	"Arja"		"Arja Inkeri"	1954-01-01		1995-04-28	1997-10-08	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alho, Arja (1954-)"	"Female"	"ministeri sosiaali- ja terveysministeriössä"	"Lipposen hallitus"
111	"http://ldf.fi/semparl/people/p111"	"Alho"	"Arja"		"Arja Inkeri"	1954-01-01		2003-03-19	2007-03-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Alho, Arja (1954-)"	"Female"	"edustaja"	
910255	"http://ldf.fi/semparl/people/p910255"	"Alkio"	"Santeri"	"Filander"	"Alexander"	1862-01-01	1930-01-01	1907-05-22	1908-07-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alkio, Santeri (1862-1930)"	"Male"	"edustaja"	
910255	"http://ldf.fi/semparl/people/p910255"	"Alkio"	"Santeri"	"Filander"	"Alexander"	1862-01-01	1930-01-01	1909-06-01	1914-02-01	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alkio, Santeri (1862-1930)"	"Male"	"edustaja"	
910255	"http://ldf.fi/semparl/people/p910255"	"Alkio"	"Santeri"	"Filander"	"Alexander"	1862-01-01	1930-01-01	1917-04-04	1922-09-04	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alkio, Santeri (1862-1930)"	"Male"	"edustaja"	
910255	"http://ldf.fi/semparl/people/p910255"	"Alkio"	"Santeri"	"Filander"	"Alexander"	1862-01-01	1930-01-01	1919-04-17	1919-08-15	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alkio, Santeri (1862-1930)"	"Male"	"sosiaaliministeri"	"Castren K.:n hallitus"
910255	"http://ldf.fi/semparl/people/p910255"	"Alkio"	"Santeri"	"Filander"	"Alexander"	1862-01-01	1930-01-01	1919-08-15	1920-03-15	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Alkio, Santeri (1862-1930)"	"Male"	"sosiaaliministeri"	"Vennolan hallitus"
910256	"http://ldf.fi/semparl/people/p910256"	"Allila"	"Aleksander"	"Allinen"		1890-01-01		1924-05-01	1927-09-01			"Allila, Aleksander (1890-)"	"Male"	"edustaja"	
120	"http://ldf.fi/semparl/people/p120"	"Almgren"	"Esko"		"Esko Kalevi"	1932-01-01		1979-03-24	1991-03-21	"KD"	"http://ldf.fi/semparl/groups/Q1138982"	"Almgren, Esko (1932-)"	"Male"	"edustaja"	
910257	"http://ldf.fi/semparl/people/p910257"	"Alopaeus"	"Erik"		"Magnus Erik"	1883-01-01	1923-01-01	1917-11-01	1919-03-31			"Alopaeus, Erik (1883-1923)"	"Male"	"edustaja"	
910258	"http://ldf.fi/semparl/people/p910258"	"Alppi"	"Ulla-Leena"			1949-01-01		1976-02-05	1987-03-20	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Alppi, Ulla-Leena (1949-)"	"Female"	"edustaja"	
"Q11854990"	"http://ldf.fi/semparl/people/Q11854990"	"Aminoff"	"Albrecht"		"Albrecht Carl Göran"	1916-05-28	2001-03-30	1976-09-29	1977-05-15	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Carl Göran Aminoff (1916-2001)"	"Male"	"ministeri kauppa- ja teollisuusministeriössä"	"Miettusen III hallitus"
"Q15253393"	"http://ldf.fi/semparl/people/Q15253393"	"Aminoff"	"Ivar"			1868-12-02	1931-08-15	1924-03-11	1924-05-31			"Ivar Aminoff (1868-1931)"	"Male"	"puolustusministeri"	"Cajanderin II hallitus"
910259	"http://ldf.fi/semparl/people/p910259"	"Aminoff"	"Torsten"		"Torsten Gregori"	1910-01-01	1985-01-01	1960-09-20	1962-02-19	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Aminoff, Torsten (1910-1985)"	"Male"	"edustaja"	
910260	"http://ldf.fi/semparl/people/p910260"	"Ampuja"	"Mikko"			1882-01-01	1947-01-01	1919-04-01	1941-11-25	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Ampuja, Mikko (1882-1947)"	"Male"	"edustaja"	
910260	"http://ldf.fi/semparl/people/p910260"	"Ampuja"	"Mikko"			1882-01-01	1947-01-01	1944-11-04	1945-04-05	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Ampuja, Mikko (1882-1947)"	"Male"	"edustaja"	
910261	"http://ldf.fi/semparl/people/p910261"	"Andersin"	"Walter"		"Walter August"	1871-01-01	1944-01-01	1909-06-01	1909-10-05	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Andersin, Walter (1871-1944)"	"Male"	"edustaja"	
910262	"http://ldf.fi/semparl/people/p910262"	"Anderson"	"Amos"		"Amos Valentin"	1878-01-01	1961-01-01	1922-09-05	1927-09-01	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Anderson, Amos (1878-1961)"	"Male"	"edustaja"	
121	"http://ldf.fi/semparl/people/p121"	"Andersson"	"Claes"		"Claes-Johan Rudolf"	1937-01-01	2019-01-01	1987-03-21	1999-03-23	"SKDL;Vas."	"http://ldf.fi/semparl/groups/Q585735;http://ldf.fi/semparl/groups/Q385927"	"Andersson, Claes (1937-2019)"	"Male"	"edustaja"	
121	"http://ldf.fi/semparl/people/p121"	"Andersson"	"Claes"		"Claes-Johan Rudolf"	1937-01-01	2019-01-01	1995-04-13	1998-09-03	"SKDL;Vas."	"http://ldf.fi/semparl/groups/Q585735;http://ldf.fi/semparl/groups/Q385927"	"Andersson, Claes (1937-2019)"	"Male"	"ministeri opetusministeriössä"	"Lipposen hallitus"
121	"http://ldf.fi/semparl/people/p121"	"Andersson"	"Claes"		"Claes-Johan Rudolf"	1937-01-01	2019-01-01	2007-03-21	2008-09-09	"SKDL;Vas."	"http://ldf.fi/semparl/groups/Q585735;http://ldf.fi/semparl/groups/Q385927"	"Andersson, Claes (1937-2019)"	"Male"	"edustaja"	
910263	"http://ldf.fi/semparl/people/p910263"	"Andersson"	"Elis"		"Elis Albin"	1904-01-01	1983-01-01	1959-10-27	1966-04-04	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Andersson, Elis (1904-1983)"	"Male"	"edustaja"	
910266	"http://ldf.fi/semparl/people/p910266"	"Andersson"	"Gunnar"		"Sven Gunnar"	1896-01-01	1956-01-01	1933-09-01	1951-07-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Andersson, Gunnar (1896-1956)"	"Male"	"edustaja"	
446	"http://ldf.fi/semparl/people/p446"	"Andersson"	"Janina"		"Janina Maria"	1971-01-01		1995-03-24	2011-04-19	"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Andersson, Janina (1971-)"	"Female"	"edustaja"	
910265	"http://ldf.fi/semparl/people/p910265"	"Andersson"	"Kauko"		"Kauko Kalervo"	1913-01-01	1979-01-01	1939-09-01	1948-07-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Andersson, Kauko (1913-1979)"	"Male"	"edustaja"	
910265	"http://ldf.fi/semparl/people/p910265"	"Andersson"	"Kauko"		"Kauko Kalervo"	1913-01-01	1979-01-01	1951-02-08	1951-07-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Andersson, Kauko (1913-1979)"	"Male"	"edustaja"	
1310	"http://ldf.fi/semparl/people/p1310"	"Andersson"	"Li"		"Li Sigrid"	1987-01-01		2015-04-22		"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Andersson, Li (1987-)"	"Female"	"edustaja"	
1310	"http://ldf.fi/semparl/people/p1310"	"Andersson"	"Li"		"Li Sigrid"	1987-01-01		2019-06-06	2019-12-09	"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Andersson, Li (1987-)"	"Female"	"opetusministeri"	"Rinteen hallitus"
1310	"http://ldf.fi/semparl/people/p1310"	"Andersson"	"Li"		"Li Sigrid"	1987-01-01		2019-12-10	2020-12-16	"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Andersson, Li (1987-)"	"Female"	"opetusministeri"	"Marinin hallitus"
910264	"http://ldf.fi/semparl/people/p910264"	"Andersson"	"Otto"		"Isak Otto"	1881-01-01	1925-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Andersson, Otto (1881-1925)"	"Male"	"edustaja"	
910267	"http://ldf.fi/semparl/people/p910267"	"Annala"	"Jussi"		"Juho Anton"	1897-01-01	1967-01-01	1930-10-21	1939-08-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Annala, Jussi (1897-1967)"	"Male"	"edustaja"	
910267	"http://ldf.fi/semparl/people/p910267"	"Annala"	"Jussi"		"Juho Anton"	1897-01-01	1967-01-01	1945-04-06	1951-07-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Annala, Jussi (1897-1967)"	"Male"	"edustaja"	
910268	"http://ldf.fi/semparl/people/p910268"	"Annala"	"Valentin"			1859-01-01	1926-01-01	1909-06-01	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Annala, Valentin (1859-1926)"	"Male"	"edustaja"	
910268	"http://ldf.fi/semparl/people/p910268"	"Annala"	"Valentin"			1859-01-01	1926-01-01	1924-05-01	1926-10-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Annala, Valentin (1859-1926)"	"Male"	"edustaja"	
910269	"http://ldf.fi/semparl/people/p910269"	"Annala"	"Vilho"			1888-01-01	1960-01-01	1933-09-01	1945-04-05	"Lapuan liike"	"http://ldf.fi/semparl/groups/Q1412941"	"Annala, Vilho (1888-1960)"	"Male"	"edustaja"	
910269	"http://ldf.fi/semparl/people/p910269"	"Annala"	"Vilho"			1888-01-01	1960-01-01	1941-01-01	1943-12-31	"Lapuan liike"	"http://ldf.fi/semparl/groups/Q1412941"	"Annala, Vilho (1888-1960)"	"Male"	"ii kulkulaitosten ja yleisten töiden ministeri"	"Rangellin hallitus"
910270	"http://ldf.fi/semparl/people/p910270"	"Anneberg"	"Benjamin"	"Onnela"		1865-01-01	1925-01-01	1909-06-01	1910-09-23	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Anneberg, Benjamin (1865-1925)"	"Male"	"edustaja"	
910271	"http://ldf.fi/semparl/people/p910271"	"Antikainen"	"Eero"			1906-01-01	1960-01-01	1951-07-21	1955-02-08	"TPSL"	"http://ldf.fi/semparl/groups/Q1813319"	"Antikainen, Eero (1906-1960)"	"Male"	"edustaja"	
910271	"http://ldf.fi/semparl/people/p910271"	"Antikainen"	"Eero"			1906-01-01	1960-01-01	1958-01-01	1958-12-31	"TPSL"	"http://ldf.fi/semparl/groups/Q1813319"	"Antikainen, Eero (1906-1960)"	"Male"	"ii kulkulaitosten ja yleisten töiden ministeri"	"Kuuskosken hallitus"
1434	"http://ldf.fi/semparl/people/p1434"	"Antikainen"	"Sanna"		"Sanna Maarit"	1988-01-01		2019-04-17		"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Antikainen, Sanna (1988-)"	"Female"	"edustaja"	
910272	"http://ldf.fi/semparl/people/p910272"	"Antila"	"Juho Erkki"		"J.E."	1856-01-01	1920-01-01	1907-05-22	1910-02-28	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Antila, Juho Erkki (1856-1920)"	"Male"	"edustaja"	
910272	"http://ldf.fi/semparl/people/p910272"	"Antila"	"Juho Erkki"		"J.E."	1856-01-01	1920-01-01	1917-04-04	1919-03-31	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Antila, Juho Erkki (1856-1920)"	"Male"	"edustaja"	
910273	"http://ldf.fi/semparl/people/p910273"	"Antila"	"Pentti"		"Pentti Malakias"	1926-01-01	1997-01-01	1970-03-23	1975-09-26	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Antila, Pentti (1926-1997)"	"Male"	"edustaja"	
910274	"http://ldf.fi/semparl/people/p910274"	"Antila"	"Toivo"		"Toivo Mikael"	1910-01-01	1970-01-01	1951-07-21	1970-01-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Antila, Toivo (1910-1970)"	"Male"	"edustaja"	
910274	"http://ldf.fi/semparl/people/p910274"	"Antila"	"Toivo"		"Toivo Mikael"	1910-01-01	1970-01-01	1959-01-01	1961-12-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Antila, Toivo (1910-1970)"	"Male"	"ii maatalousministeri"	"Sukselaisen II hallitus"
910275	"http://ldf.fi/semparl/people/p910275"	"Antila"	"Yrjö"		"Yrjö Iisakki; Yrjö I."	1894-01-01	1958-01-01	1945-04-06	1951-07-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Antila, Yrjö (1894-1958)"	"Male"	"edustaja"	
"Q11864882"	"http://ldf.fi/semparl/people/Q11864882"	"Anttila"	"Inkeri"			1916-11-29	2013-07-06	1975-06-13	1975-11-30	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Inkeri Anttila (1916-2013)"	"Female"	"oikeusministeri"	"Liinamaan hallitus"
910276	"http://ldf.fi/semparl/people/p910276"	"Anttila"	"Kaarlo"		"Kaarlo Santeri"	1874-01-01	1962-01-01	1930-10-21	1933-08-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Anttila, Kaarlo (1874-1962)"	"Male"	"edustaja"	
127	"http://ldf.fi/semparl/people/p127"	"Anttila"	"Sirkka-Liisa"			1943-01-01		1983-03-26	1996-11-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Anttila, Sirkka-Liisa (1943-)"	"Female"	"edustaja"	
127	"http://ldf.fi/semparl/people/p127"	"Anttila"	"Sirkka-Liisa"			1943-01-01		1999-03-24	2019-04-16	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Anttila, Sirkka-Liisa (1943-)"	"Female"	"edustaja"	
127	"http://ldf.fi/semparl/people/p127"	"Anttila"	"Sirkka-Liisa"			1943-01-01		2007-04-19	2010-06-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Anttila, Sirkka-Liisa (1943-)"	"Female"	"maa- ja metsätalousministeri"	"Vanhasen II hallitus"
127	"http://ldf.fi/semparl/people/p127"	"Anttila"	"Sirkka-Liisa"			1943-01-01		2010-06-22	2011-06-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Anttila, Sirkka-Liisa (1943-)"	"Female"	"maa- ja metsätalousministeri"	"Kiviniemen hallitus"
404	"http://ldf.fi/semparl/people/p404"	"Anttila"	"Ulla"		"Ulla Mari Ainikki"	1963-01-01		1991-03-22	2007-03-20	"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Anttila, Ulla (1963-)"	"Female"	"edustaja"	
129	"http://ldf.fi/semparl/people/p129"	"Antvuori"	"Pirjo-Riitta"			1945-01-01		1987-03-21	1995-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Antvuori, Pirjo-Riitta (1945-)"	"Female"	"edustaja"	
129	"http://ldf.fi/semparl/people/p129"	"Antvuori"	"Pirjo-Riitta"			1945-01-01		1996-10-02	2003-03-18	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Antvuori, Pirjo-Riitta (1945-)"	"Female"	"edustaja"	
910008	"http://ldf.fi/semparl/people/p910008"	"Apajalahti"	"Jouni"		"Jouni Arto Aarre"	1920-01-01	2009-01-01	1966-04-05	1970-03-22	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Apajalahti, Jouni (1920-2009)"	"Male"	"edustaja"	
130	"http://ldf.fi/semparl/people/p130"	"Apukka"	"Asko"		"Asko Asser"	1946-01-01		1987-03-21	1998-05-31	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Apukka, Asko (1946-)"	"Male"	"edustaja"	
910277	"http://ldf.fi/semparl/people/p910277"	"Arajärvi"	"Juhani"	"Alin"		1867-01-01	1941-01-01	1907-05-22	1914-02-01	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Arajärvi, Juhani (1867-1941)"	"Male"	"edustaja"	
910277	"http://ldf.fi/semparl/people/p910277"	"Arajärvi"	"Juhani"	"Alin"		1867-01-01	1941-01-01	1917-04-04	1918-05-25	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Arajärvi, Juhani (1867-1941)"	"Male"	"edustaja"	
910277	"http://ldf.fi/semparl/people/p910277"	"Arajärvi"	"Juhani"	"Alin"		1867-01-01	1941-01-01	1917-11-27	1918-05-27	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Arajärvi, Juhani (1867-1941)"	"Male"	"valtiovaraintoimituskunnan päällikkö"	"Svinhufvudin hallitus"
910277	"http://ldf.fi/semparl/people/p910277"	"Arajärvi"	"Juhani"	"Alin"		1867-01-01	1941-01-01	1918-05-27	1918-11-27	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Arajärvi, Juhani (1867-1941)"	"Male"	"valtiovaraintoimituskunnan päällikkö"	"Paasikiven hallitus"
910277	"http://ldf.fi/semparl/people/p910277"	"Arajärvi"	"Juhani"	"Alin"		1867-01-01	1941-01-01	1919-04-01	1922-09-04	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Arajärvi, Juhani (1867-1941)"	"Male"	"edustaja"	
910278	"http://ldf.fi/semparl/people/p910278"	"Arhama"	"Kusti"	"Arffman"	"Kusti Gerhard; Kusti G."	1885-01-01	1957-01-01	1917-11-01	1930-10-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Arhama, Kusti (1885-1957)"	"Male"	"edustaja"	
910278	"http://ldf.fi/semparl/people/p910278"	"Arhama"	"Kusti"	"Arffman"	"Kusti Gerhard; Kusti G."	1885-01-01	1957-01-01	1933-09-01	1945-04-05	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Arhama, Kusti (1885-1957)"	"Male"	"edustaja"	
917	"http://ldf.fi/semparl/people/p917"	"Arhinmäki"	"Paavo"		"Paavo Erkki"	1976-01-01		2007-03-21		"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Arhinmäki, Paavo (1976-)"	"Male"	"edustaja"	
917	"http://ldf.fi/semparl/people/p917"	"Arhinmäki"	"Paavo"		"Paavo Erkki"	1976-01-01		2011-06-22	2014-04-03	"Vas."	"http://ldf.fi/semparl/groups/Q385927"	"Arhinmäki, Paavo (1976-)"	"Male"	"kulttuuri- ja urheiluministeri"	"Kataisen hallitus"
910279	"http://ldf.fi/semparl/people/p910279"	"Arho"	"Antero"	"Alanen"	"Antero Oskari"	1870-01-01	1929-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Arho, Antero (1870-1929)"	"Male"	"edustaja"	
910009	"http://ldf.fi/semparl/people/p910009"	"Aro"	"Pirkko"		"Pirkko Ritva"	1923-01-01	2012-01-01	1966-04-05	1979-03-23	"SDP;Vapaamielisten Liitto;LKP"	"http://ldf.fi/semparl/groups/Q499029;http://ldf.fi/semparl/groups/Q914375;http://ldf.fi/semparl/groups/Q613849"	"Aro, Pirkko (1923-2012)"	"Female"	"edustaja"	
910280	"http://ldf.fi/semparl/people/p910280"	"Aro"	"Toivo"	"Käck"	"Toivo Johannes"	1891-01-01	1950-01-01	1929-08-01	1930-10-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aro, Toivo (1891-1950)"	"Male"	"edustaja"	
910281	"http://ldf.fi/semparl/people/p910281"	"Aro"	"Werner"	"Flink"		1873-01-01	1929-01-01	1908-08-01	1914-02-01	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aro, Werner (1873-1929)"	"Male"	"edustaja"	
910282	"http://ldf.fi/semparl/people/p910282"	"Arokallio"	"Gustaf"	"Petterson"		1854-01-01	1939-01-01	1907-05-22	1909-05-31	"Nuorsuomalainen Puolue"	"http://ldf.fi/semparl/groups/Q1713433"	"Arokallio, Gustaf (1854-1939)"	"Male"	"edustaja"	
910282	"http://ldf.fi/semparl/people/p910282"	"Arokallio"	"Gustaf"	"Petterson"		1854-01-01	1939-01-01	1910-03-01	1919-03-31	"Nuorsuomalainen Puolue"	"http://ldf.fi/semparl/groups/Q1713433"	"Arokallio, Gustaf (1854-1939)"	"Male"	"edustaja"	
"Q11853298"	"http://ldf.fi/semparl/people/Q11853298"	"Arola"	"Atte"			1893-04-27	1964-03-16	1936-03-06	1936-10-07	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Atte Arola (1893-1964)"	"Male"	"kauppa- ja teollisuusministeri"	"Kivimäen hallitus"
"Q11853298"	"http://ldf.fi/semparl/people/Q11853298"	"Arola"	"Atte"			1893-04-27	1964-03-16	1941-04-16	1942-07-03	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Atte Arola (1893-1964)"	"Male"	"kansanhuoltoministeri"	"Rangellin hallitus"
910283	"http://ldf.fi/semparl/people/p910283"	"Aromaa"	"Emanuel"	"Sylgren"		1873-01-01	1933-01-01	1907-05-22	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aromaa, Emanuel (1873-1933)"	"Male"	"edustaja"	
910283	"http://ldf.fi/semparl/people/p910283"	"Aromaa"	"Emanuel"	"Sylgren"		1873-01-01	1933-01-01	1924-05-01	1927-09-01	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aromaa, Emanuel (1873-1933)"	"Male"	"edustaja"	
910283	"http://ldf.fi/semparl/people/p910283"	"Aromaa"	"Emanuel"	"Sylgren"		1873-01-01	1933-01-01	1929-08-01	1933-01-14	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aromaa, Emanuel (1873-1933)"	"Male"	"edustaja"	
910284	"http://ldf.fi/semparl/people/p910284"	"Aromaa"	"Juho"	"Norrbacka"	"Juho Oskar; J.O."	1878-01-01	1956-01-01	1922-09-05	1924-04-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aromaa, Juho (1878-1956)"	"Male"	"edustaja"	
910285	"http://ldf.fi/semparl/people/p910285"	"Aromaa"	"Vihtori"	"Zvist"	"Viktor"	1872-01-01	1932-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aromaa, Vihtori (1872-1932)"	"Male"	"edustaja"	
910286	"http://ldf.fi/semparl/people/p910286"	"Aronen"	"Nestori"		"Johan Nestor"	1876-01-01	1954-01-01	1909-06-01	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aronen, Nestori (1876-1954)"	"Male"	"edustaja"	
910287	"http://ldf.fi/semparl/people/p910287"	"Aronen"	"Toivo"		"Kaarlo Toivo"	1886-01-01	1973-01-01	1922-09-05	1923-10-17	"SSTP"	"http://ldf.fi/semparl/groups/Q220217"	"Aronen, Toivo (1886-1973)"	"Male"	"edustaja"	
911806	"http://ldf.fi/semparl/people/p911806"	"Arranz"	"Riitta-Liisa"			1948-01-01		1983-03-26	1987-03-20	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Arranz, Riitta-Liisa (1948-)"	"Female"	"edustaja"	
910288	"http://ldf.fi/semparl/people/p910288"	"Aschan"	"Ossian"		"Adolf Ossian"	1860-01-01	1939-01-01	1910-03-01	1911-01-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Aschan, Ossian (1860-1939)"	"Male"	"edustaja"	
970	"http://ldf.fi/semparl/people/p970"	"Asell"	"Marko"		"Marko Tapio"	1970-01-01		2007-03-21	2011-04-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Asell, Marko (1970-)"	"Male"	"edustaja"	
970	"http://ldf.fi/semparl/people/p970"	"Asell"	"Marko"		"Marko Tapio"	1970-01-01		2019-04-17		"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Asell, Marko (1970-)"	"Male"	"edustaja"	
910289	"http://ldf.fi/semparl/people/p910289"	"Asikainen"	"Aatami"			1891-01-01	1965-01-01	1924-05-01	1929-07-31			"Asikainen, Aatami (1891-1965)"	"Male"	"edustaja"	
