id__short	id	family	given	other_family_names	other_given_names	label	gender	birth	death	role_label	group_label	group_id	group_class	parl_period_start	parl_period_end	party	party_ids
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	pääministeri	Fagerholmin hallitus	http://ldf.fi/semparl/groups/Fagerholm	http://ldf.fi/schema/semparl/Government	1948-07-29	1950-03-16	SDP	http://ldf.fi/semparl/groups/Q499029
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	puhemies	Puhemiehistö (1951-1954)	http://ldf.fi/semparl/groups/g3269060842931757527	http://ldf.fi/semparl/groups/committees/pmt01	1950-01-01	1956-12-31		
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	pääministeri	Fagerholmin II hallitus	http://ldf.fi/semparl/groups/Fagerholm_II	http://ldf.fi/schema/semparl/Government	1956-03-03	1957-05-26	SDP	http://ldf.fi/semparl/groups/Q499029
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	puhemies	Puhemiehistö (1954-1958)	http://ldf.fi/semparl/groups/g2906437786077081433	http://ldf.fi/semparl/groups/committees/pmt01	1957-01-01	1957-12-31		
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	puhemies	Puhemiehistö (1954-1958)	http://ldf.fi/semparl/groups/g2906437786077081433	http://ldf.fi/semparl/groups/committees/pmt01	1958-01-01	1961-12-31		
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	pääministeri	Fagerholmin III hallitus	http://ldf.fi/semparl/groups/Fagerholm_III	http://ldf.fi/schema/semparl/Government	1958-08-29	1959-01-12	SDP	http://ldf.fi/semparl/groups/Q499029
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	ulkoasiainministeri	Fagerholmin III hallitus	http://ldf.fi/semparl/groups/Fagerholm_III	http://ldf.fi/schema/semparl/Government	1958-12-04	1959-01-12	SDP	http://ldf.fi/semparl/groups/Q499029
910355	http://ldf.fi/semparl/people/p910355	Fagerholm	Karl-August		K-A.	Fagerholm, Karl-August (1901-1984)	Male	1901-01-01	1984-12-31	puhemies	Puhemiehistö (1962-1966)	http://ldf.fi/semparl/groups/g2053420360325751749	http://ldf.fi/semparl/groups/committees/pmt01	1965-01-01	1965-12-31		
910356	http://ldf.fi/semparl/people/p910356	Fahler	Jussi		Juho Arvid	Fahler, Jussi (1896-1956)	Male	1896-01-01	1956-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1927-1929)	http://ldf.fi/semparl/groups/g2547138824259164535	http://ldf.fi/semparl/groups/pg1	1927-09-02	1929-07-31	SDP	http://ldf.fi/semparl/groups/Q499029
910357	http://ldf.fi/semparl/people/p910357	Fallila	Vihtori		Vihtori Edvard	Fallila, Vihtori (1893-1973)	Male	1893-01-01	1973-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1930-1933)	http://ldf.fi/semparl/groups/g1171986836855142312	http://ldf.fi/semparl/groups/pg1	1933-01-21	1933-08-31	SDP	http://ldf.fi/semparl/groups/Q499029
931	http://ldf.fi/semparl/people/p931	Feldt-Ranta	Maarit		Maarit Kristiina	Feldt-Ranta, Maarit (1968-2019)	Female	1968-01-01	2019-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2449185785840254561	http://ldf.fi/semparl/groups/pg1	2007-03-21	2019-04-16	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g2389634173537262882	http://ldf.fi/semparl/groups/pg1	1995-03-24		SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		varapuheenjohtaja	Sosialidemokraattinen eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g1605904101946104253	http://ldf.fi/semparl/groups/pg1	1999-03-24	2002-03-13	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		työministeri	Lipposen II hallitus	http://ldf.fi/semparl/groups/Lipponen_II	http://ldf.fi/schema/semparl/Government	2000-02-25	2003-04-16	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		työministeri	Jäätteenmäen hallitus	http://ldf.fi/semparl/groups/Jaeaetteenmaeki	http://ldf.fi/schema/semparl/Government	2003-04-17	2003-06-23	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		työministeri	Vanhasen hallitus	http://ldf.fi/semparl/groups/Vanhanen	http://ldf.fi/schema/semparl/Government	2003-06-24	2007-04-18	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2847420413144374868	http://ldf.fi/semparl/groups/pg1	2007-01-01	2010-02-01	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		puheenjohtaja	Sosialidemokraattinen eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2847420413144374868	http://ldf.fi/semparl/groups/pg1	2007-03-22	2010-02-01	SDP	http://ldf.fi/semparl/groups/Q499029
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		toinen varapuhemies	Puhemiehistö (2007-2011)	http://ldf.fi/semparl/groups/g7726865081036137597	http://ldf.fi/semparl/groups/committees/pmt01	2010-02-02	2011-04-19		
451	http://ldf.fi/semparl/people/p451	Filatov	Tarja		Tarja Katarina	Filatov, Tarja (1963-)	Female	1963-01-01		ensimmäinen varapuhemies	Puhemiehistö (2019-2023)	http://ldf.fi/semparl/groups/g1857939918173160993	http://ldf.fi/semparl/groups/committees/pmt01	2020-12-18	2021-05-28		
910358	http://ldf.fi/semparl/people/p910358	Flinck	Anni		Anna Maria	Flinck, Anni (1915-1990)	Female	1915-01-01	1990-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1972-1975)	http://ldf.fi/semparl/groups/g2264573179536639906	http://ldf.fi/semparl/groups/pg1	1954-03-29	1975-09-26	SDP	http://ldf.fi/semparl/groups/Q499029
910359	http://ldf.fi/semparl/people/p910359	Forsberg	Anders		Anders Eusebius	Forsberg, Anders (1864-1937)	Male	1864-01-01	1937-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1927-1929)	http://ldf.fi/semparl/groups/g5660245889446910968	http://ldf.fi/semparl/groups/pg5	1924-05-01	1930-10-20	RKP	http://ldf.fi/semparl/groups/Q845537
910224	http://ldf.fi/semparl/people/p910224	Forsberg	John		John Edvard Valdemar	Forsberg, John (1917-2014)	Male	1917-01-01	2014-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1954-1958)	http://ldf.fi/semparl/groups/g1026590807826999876	http://ldf.fi/semparl/groups/pg5	1954-03-29	1958-07-21	RKP	http://ldf.fi/semparl/groups/Q845537
1445	http://ldf.fi/semparl/people/p1445	Forsgrén	Bella	Forsgren	Belaynesh; Bella Asha Maria Belaynesh	Forsgrén, Bella (1992-)	Female	1992-01-01		jäsen	Vihreä eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2394457077574555961	http://ldf.fi/semparl/groups/pg9	2019-04-17		Vihr.	http://ldf.fi/semparl/groups/Q196695
560	http://ldf.fi/semparl/people/p560	Forsius	Merikukka	Forsius-Harkimo		Forsius, Merikukka (1972-)	Female	1972-01-01		jäsen	Vihreä eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g1671675938153147474	http://ldf.fi/semparl/groups/pg9	1999-03-24	2008-02-14	Vihr.	http://ldf.fi/semparl/groups/Q196695
560	http://ldf.fi/semparl/people/p560	Forsius	Merikukka	Forsius-Harkimo		Forsius, Merikukka (1972-)	Female	1972-01-01		jäsen	Kansallisen kokoomuksen eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2117710095072461616	http://ldf.fi/semparl/groups/pg2	2008-02-15	2011-04-19	Kok.	http://ldf.fi/semparl/groups/Q304191
910362	http://ldf.fi/semparl/people/p910362	Forsius	Saara	Hiidenheimo; Törnström	Saara Margareta Elisabet	Forsius, Saara (1902-1988)	Female	1902-01-01	1988-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1958-1962)	http://ldf.fi/semparl/groups/g1383610897561278402	http://ldf.fi/semparl/groups/pg2	1954-03-29	1970-03-22	Kok.	http://ldf.fi/semparl/groups/Q304191
910017	http://ldf.fi/semparl/people/p910017	Forsman	Mauno		Mauno Veikko	Forsman, Mauno (1928-2006)	Male	1928-01-01	2006-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1972-1975)	http://ldf.fi/semparl/groups/g2264573179536639906	http://ldf.fi/semparl/groups/pg1	1971-05-25	1983-03-25	SDP	http://ldf.fi/semparl/groups/Q499029
910017	http://ldf.fi/semparl/people/p910017	Forsman	Mauno		Mauno Veikko	Forsman, Mauno (1928-2006)	Male	1928-01-01	2006-12-31	ministeri valtiovarainministeriössä	Koiviston II hallitus	http://ldf.fi/semparl/groups/Koivisto_II	http://ldf.fi/schema/semparl/Government	1981-07-01	1982-02-18	SDP	http://ldf.fi/semparl/groups/Q499029
910017	http://ldf.fi/semparl/people/p910017	Forsman	Mauno		Mauno Veikko	Forsman, Mauno (1928-2006)	Male	1928-01-01	2006-12-31	ministeri valtiovarainministeriössä	Sorsan III hallitus	http://ldf.fi/semparl/groups/Sorsa_III	http://ldf.fi/schema/semparl/Government	1982-02-19	1982-09-15	SDP	http://ldf.fi/semparl/groups/Q499029
910363	http://ldf.fi/semparl/people/p910363	Forss	Matts		Mattias	Forss, Matts (1885-1967)	Male	1885-01-01	1967-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1945-1948)	http://ldf.fi/semparl/groups/g1473233411173494365	http://ldf.fi/semparl/groups/pg5	1945-04-06	1951-07-20	RKP	http://ldf.fi/semparl/groups/Q845537
910364	http://ldf.fi/semparl/people/p910364	Forsten	Aino		Aina Aleksandra	Forsten, Aino (1885-1937)	Female	1885-01-01	1937-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g3120678013025297046	http://ldf.fi/semparl/groups/pg1	1917-04-04	1918-05-16	SDP	http://ldf.fi/semparl/groups/Q499029
910365	http://ldf.fi/semparl/people/p910365	Franzén	Johan			Franzén, Johan (1879-1946)	Male	1879-01-01	1946-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1933-1936)	http://ldf.fi/semparl/groups/g2947363841253151576	http://ldf.fi/semparl/groups/pg5	1935-01-17	1936-08-31	RKP	http://ldf.fi/semparl/groups/Q845537
115	http://ldf.fi/semparl/people/p115	Fred	Jorma	Pohjola	Jorma Lemmitty	Fred, Jorma (1931-1997)	Male	1931-01-01	1997-12-31	jäsen	Kristillisen liiton eduskuntaryhmä (1975-1979)	http://ldf.fi/semparl/groups/g3299429358476686750	http://ldf.fi/semparl/groups/pg16	1975-09-27	1983-03-25	KD	http://ldf.fi/semparl/groups/Q1138982
115	http://ldf.fi/semparl/people/p115	Fred	Jorma	Pohjola	Jorma Lemmitty	Fred, Jorma (1931-1997)	Male	1931-01-01	1997-12-31	jäsen	Kristillisen liiton eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g3643655636508688796	http://ldf.fi/semparl/groups/pg16	1987-03-21	1991-03-21	KD	http://ldf.fi/semparl/groups/Q1138982
Q11849953	http://ldf.fi/semparl/people/Q11849953	Fredriksson	Ahti			Fredriksson, Ahti (1923-1994)	Male	1923-05-09	1994-06-10	ministeri sosiaali- ja terveysministeriössä	Paasion II hallitus	http://ldf.fi/semparl/groups/Paasio_II	http://ldf.fi/schema/semparl/Government	1972-02-23	1972-09-04	SDP	http://ldf.fi/semparl/groups/Q499029
910367	http://ldf.fi/semparl/people/p910367	Frey	Alexander			Frey, Alexander (1877-1945)	Male	1877-01-01	1945-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g7233381999670673905	http://ldf.fi/semparl/groups/pg5	1917-04-11	1917-10-31	RKP	http://ldf.fi/semparl/groups/Q845537
910367	http://ldf.fi/semparl/people/p910367	Frey	Alexander			Frey, Alexander (1877-1945)	Male	1877-01-01	1945-12-31	sisäasiaintoimituskunnan apulaispäällikkö	Svinhufvudin hallitus	http://ldf.fi/semparl/groups/Svinhufvud	http://ldf.fi/schema/semparl/Government	1917-11-27	1918-05-27	RKP	http://ldf.fi/semparl/groups/Q845537
910367	http://ldf.fi/semparl/people/p910367	Frey	Alexander			Frey, Alexander (1877-1945)	Male	1877-01-01	1945-12-31	sisäasiaintoimituskunnan apulaispäällikkö	Paasikiven hallitus	http://ldf.fi/semparl/groups/Paasikivi	http://ldf.fi/schema/semparl/Government	1918-05-27	1918-06-29	RKP	http://ldf.fi/semparl/groups/Q845537
910213	http://ldf.fi/semparl/people/p910213	Friberg	Ralf		Ralf Hjalmar Mikael	Friberg, Ralf (1936-)	Male	1936-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (1975-1979)	http://ldf.fi/semparl/groups/g6478073814339725211	http://ldf.fi/semparl/groups/pg1	1970-03-23	1979-03-23	SDP	http://ldf.fi/semparl/groups/Q499029
910368	http://ldf.fi/semparl/people/p910368	Frietsch	Ole		C.O.; Carl Olof	Frietsch, Ole (1901-1973)	Male	1901-01-01	1973-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1945-1948)	http://ldf.fi/semparl/groups/g1473233411173494365	http://ldf.fi/semparl/groups/pg5	1936-09-01	1945-12-17	RKP	http://ldf.fi/semparl/groups/Q845537
910369	http://ldf.fi/semparl/people/p910369	Friman	Toivo		Toivo Aksel	Friman, Toivo (1910-1987)	Male	1910-01-01	1987-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1958-1962)	http://ldf.fi/semparl/groups/g2800374743386985698	http://ldf.fi/semparl/groups/pg6	1948-07-22	1962-02-19	SKDL	http://ldf.fi/semparl/groups/Q585735
910369	http://ldf.fi/semparl/people/p910369	Friman	Toivo		Toivo Aksel	Friman, Toivo (1910-1987)	Male	1910-01-01	1987-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1966-1970)	http://ldf.fi/semparl/groups/g1317120034943334263	http://ldf.fi/semparl/groups/pg6	1966-04-05	1970-03-22	SKDL	http://ldf.fi/semparl/groups/Q585735
910370	http://ldf.fi/semparl/people/p910370	Fränti	Aleksanteri	Hippi		Fränti, Aleksanteri (1881-1950)	Male	1881-01-01	1950-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1910-1911)	http://ldf.fi/semparl/groups/g9402386511495919533	http://ldf.fi/semparl/groups/pg11	1909-06-01	1914-02-01	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
910370	http://ldf.fi/semparl/people/p910370	Fränti	Aleksanteri	Hippi		Fränti, Aleksanteri (1881-1950)	Male	1881-01-01	1950-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1917-1917)	http://ldf.fi/semparl/groups/g1568637416969363137	http://ldf.fi/semparl/groups/pg11	1917-04-04	1917-10-31	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
910370	http://ldf.fi/semparl/people/p910370	Fränti	Aleksanteri	Hippi		Fränti, Aleksanteri (1881-1950)	Male	1881-01-01	1950-12-31	jäsen	Kansallinen edistyspuolue (eduskuntaryhmä) (1919-1922)	http://ldf.fi/semparl/groups/g2133017245809617724	http://ldf.fi/semparl/groups/pg12	1919-04-01	1922-09-04	Kansallinen Edistyspuolue	http://ldf.fi/semparl/groups/Q1191102
910370	http://ldf.fi/semparl/people/p910370	Fränti	Aleksanteri	Hippi		Fränti, Aleksanteri (1881-1950)	Male	1881-01-01	1950-12-31	jäsen	Kansallinen edistyspuolue (eduskuntaryhmä) (1933-1936)	http://ldf.fi/semparl/groups/g7294127120944472792	http://ldf.fi/semparl/groups/pg12	1933-11-14	1936-08-31	Kansallinen Edistyspuolue	http://ldf.fi/semparl/groups/Q1191102
910371	http://ldf.fi/semparl/people/p910371	Furuhjelm	Annie		Annie Fredrika	Furuhjelm, Annie (1859-1937)	Female	1859-01-01	1937-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g1707081220537668377	http://ldf.fi/semparl/groups/pg5	1914-02-02	1924-04-30	RKP	http://ldf.fi/semparl/groups/Q845537
910371	http://ldf.fi/semparl/people/p910371	Furuhjelm	Annie		Annie Fredrika	Furuhjelm, Annie (1859-1937)	Female	1859-01-01	1937-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1927-1929)	http://ldf.fi/semparl/groups/g5660245889446910968	http://ldf.fi/semparl/groups/pg5	1927-09-02	1929-07-31	RKP	http://ldf.fi/semparl/groups/Q845537
910372	http://ldf.fi/semparl/people/p910372	Furuhjelm	Ragnar		Elis Ragnar	Furuhjelm, Ragnar (1879-1944)	Male	1879-01-01	1944-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g1707081220537668377	http://ldf.fi/semparl/groups/pg5	1917-11-01	1944-11-15	RKP	http://ldf.fi/semparl/groups/Q845537
910372	http://ldf.fi/semparl/people/p910372	Furuhjelm	Ragnar		Elis Ragnar	Furuhjelm, Ragnar (1879-1944)	Male	1879-01-01	1944-12-31	toinen varapuhemies	Puhemiehistö (1927-1929)	http://ldf.fi/semparl/groups/g3250920490167653760	http://ldf.fi/semparl/groups/committees/pmt01	1928-02-01	1929-01-31		
910372	http://ldf.fi/semparl/people/p910372	Furuhjelm	Ragnar		Elis Ragnar	Furuhjelm, Ragnar (1879-1944)	Male	1879-01-01	1944-12-31	apulaisvaltiovarainministeri	Kivimäen hallitus	http://ldf.fi/semparl/groups/Kivimaeki	http://ldf.fi/schema/semparl/Government	1932-12-14	1933-04-21	RKP	http://ldf.fi/semparl/groups/Q845537
910372	http://ldf.fi/semparl/people/p910372	Furuhjelm	Ragnar		Elis Ragnar	Furuhjelm, Ragnar (1879-1944)	Male	1879-01-01	1944-12-31	pj	Ruotsalainen eduskuntaryhmä (aika ei tiedossa)	http://ldf.fi/semparl/groups/g9910915119668229758	http://ldf.fi/semparl/groups/pg5			RKP	http://ldf.fi/semparl/groups/Q845537
910373	http://ldf.fi/semparl/people/p910373	Gadolin	Alexander		A.W.; Alexander Wilhelm	Gadolin, Alexander (1868-1939)	Male	1868-01-01	1939-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1914-1917)	http://ldf.fi/semparl/groups/g2676137358770641272	http://ldf.fi/semparl/groups/pg5	1914-02-02	1917-04-03	RKP	http://ldf.fi/semparl/groups/Q845537
910373	http://ldf.fi/semparl/people/p910373	Gadolin	Alexander		A.W.; Alexander Wilhelm	Gadolin, Alexander (1868-1939)	Male	1868-01-01	1939-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g7233381999670673905	http://ldf.fi/semparl/groups/pg5	1917-04-13	1917-10-31	RKP	http://ldf.fi/semparl/groups/Q845537
Q2336258	http://ldf.fi/semparl/people/Q2336258	Gartz	Åke			Gartz, Åke (1888-1974)	Male	1888-06-09	1974-11-29	kauppa- ja teollisuusministeri	Paasikiven II hallitus	http://ldf.fi/semparl/groups/Paasikivi_II	http://ldf.fi/schema/semparl/Government	1944-11-17	1945-04-17		
Q2336258	http://ldf.fi/semparl/people/Q2336258	Gartz	Åke			Gartz, Åke (1888-1974)	Male	1888-06-09	1974-11-29	kauppa- ja teollisuusministeri	Paasikiven III hallitus	http://ldf.fi/semparl/groups/Paasikivi_III	http://ldf.fi/schema/semparl/Government	1945-04-17	1946-03-26		
Q2336258	http://ldf.fi/semparl/people/Q2336258	Gartz	Åke			Gartz, Åke (1888-1974)	Male	1888-06-09	1974-11-29	ministeri ulkoasiainministeriössä	Paasikiven III hallitus	http://ldf.fi/semparl/groups/Paasikivi_III	http://ldf.fi/schema/semparl/Government	1945-04-27	1946-03-26		
Q2336258	http://ldf.fi/semparl/people/Q2336258	Gartz	Åke			Gartz, Åke (1888-1974)	Male	1888-06-09	1974-11-29	ulkoasiainministeri	Kekkosen hallitus	http://ldf.fi/semparl/groups/Kekkonen	http://ldf.fi/schema/semparl/Government	1950-03-17	1951-01-17		
Q2336258	http://ldf.fi/semparl/people/Q2336258	Gartz	Åke			Gartz, Åke (1888-1974)	Male	1888-06-09	1974-11-29	ulkoasiainministeri	Kekkosen II hallitus	http://ldf.fi/semparl/groups/Kekkonen_II	http://ldf.fi/schema/semparl/Government	1951-01-17	1951-09-20		
910374	http://ldf.fi/semparl/people/p910374	Gebhard	Hannes			Gebhard, Hannes (1864-1933)	Male	1864-01-01	1933-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g2057895086308844780	http://ldf.fi/semparl/groups/pg8	1907-05-22	1909-05-31	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
